children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose
0,-1755.222139,46,secondary,1,single,4,F,employee,0,1493.96,motor vehicle deal
2,-388.7292255,34,SECONDARY,1,married,0,M,employee,0,971.91,commercial real estate transactions
1,-3008.378198,46,higher,0,married,0,M,employee,0,1376.98,residential real estate construction
0,376324.115,57,secondary,1,married,0,F,retiree,0,1845.69,house renovation
3,-4542.15962,41,Secondary,1,married,0,F,employee,0,3997.35,cars
0,-736.1013003,54,secondary,1,married,0,M,employee,1,1840.15,used car purchase
0,-5089.478515,60,secondary,1,married,0,M,companion,0,1493.57,Buying a house to rent
0,-4094.962002,57,SECONDARY,1,civil marriage,1,F,employee,0,1457.28,used car purchase
0,-6232.569554,61,secondary,1,married,0,F,civil servant,0,1080.65,commercial real estate transactions
0,-2300.532045,56,secondary,1,married,0,F,civil servant,1,1570.59,residential real estate construction
0,392388.1824,59,higher,0,married,0,M,retiree,1,2831.21,education
0,-550.1938808,31,higher,0,married,0,F,companion,0,3334.21,car purchase
0,-13840.95387,53,secondary,1,widower/widow,2,F,employee,0,1295.32,commercial real estate purchase
0,-2752.142229,51,secondary,1,single,4,F,employee,0,1411.99,commercial real estate purchase
0,,62,secondary,1,civil marriage,1,M,employee,0,,wedding
3,-998.2714828,28,secondary,1,married,0,F,employee,0,1204.96,real estate purchase
2,-2392.907092,39,higher,0,civil marriage,1,F,companion,0,1389.72,real estate purchase
0,,23,secondary,1,single,4,F,employee,0,,private real estate development
0,-158.9037672,46,secondary,1,married,0,F,employee,0,1255.27,commercial real estate purchase
0,-1622.713167,36,secondary,1,married,0,F,employee,0,685.33,house purchase
0,-4791.848816,49,secondary,1,married,0,F,companion,0,2114.47,car
0,400655.6397,55,ELEMENTARY,3,married,0,F,retiree,0,732.18,used car purchase
0,-309.3569818,45,secondary,1,single,4,M,employee,0,1525.49,property transactions
1,-843.0180087,44,secondary,1,married,0,M,employee,0,1067.04,Buying a house to rent
0,-1919.937066,40,higher,0,married,0,F,companion,0,2436.37,dealing with a used car
0,-3296.059923,59,secondary,1,civil marriage,1,F,employee,0,1899.86,real estate construction
0,-628.3439582,65,secondary,1,married,0,F,companion,0,6832.75,commercial real estate purchase
0,,59,higher,0,married,0,F,retiree,0,,education
2,-2824.542962,35,SECONDARY,1,married,0,F,employee,0,910.45,specialized education
0,366909.5388,50,secondary,1,married,0,F,retiree,1,1351.37,commercial real estate purchase
2,-5619.328204,37,secondary,1,married,0,M,civil servant,0,2002.63,dealing with a used car
0,-9802.423664,66,secondary,1,single,4,F,civil servant,0,1803.01,real estate purchase
0,393331.5005,60,Secondary,1,married,0,M,retiree,0,1033.15,cars
0,-2386.402146,43,higher,0,civil marriage,1,F,employee,0,3111.64,residential real estate construction
1,,41,secondary,1,married,0,F,companion,0,,real estate purchase
0,-2008.581458,50,higher,0,single,4,M,companion,0,2767.29,house purchase
0,389110.6543,61,secondary,1,civil marriage,1,F,retiree,0,996.57,private real estate development
0,-4799.833851,34,secondary,1,divorced,3,M,employee,0,1400.1,house purchase
1,-3421.944722,36,higher,0,civil marriage,1,F,employee,0,3802.8,Buying a house to rent
1,-659.0590665,38,higher,0,civil marriage,1,F,employee,0,2624.43,money for the wedding
3,-3039.653432,26,higher,0,married,0,F,companion,0,3783.03,pursue higher education
0,-540.3380695,32,incomplete higher,2,single,4,F,employee,0,1871.86,education
0,,48,secondary,1,civil marriage,1,F,employee,0,,real estate transaction
0,-365.4277405,45,secondary,1,divorced,3,F,employee,0,2649.84,house purchase
0,-4889.332329,45,secondary,1,married,0,F,employee,0,849.11,purchase of real estate
0,-672.1974515,54,secondary,1,married,0,F,employee,0,1140.8,commercial real estate purchase
0,-1674.994854,48,higher,0,married,0,F,employee,0,1343.94,real estate construction
0,,41,incomplete higher,2,married,0,M,companion,0,,house renovation
2,-618.0516387,28,secondary,1,married,0,M,employee,0,1453.82,house renovation
0,-2029.87756,32,secondary,1,civil marriage,1,M,employee,0,2031.87,money for the wedding
2,-349.782853,45,secondary,1,married,0,F,employee,0,994.56,house purchase
1,-1279.190077,35,secondary,1,married,0,M,companion,1,3061.97,education
1,-791.8137951,33,secondary,1,married,0,M,employee,0,1394.65,house buying for the family
0,-292.4533649,21,secondary,1,single,4,F,employee,0,1105.48,motor vehicle deal
0,-1327.50335,34,SECONDARY,1,married,0,M,companion,0,2789.74,own car
0,-563.0372032,55,secondary,1,civil marriage,1,F,companion,0,2129.11,money for the wedding
0,-558.2718611,47,secondary,1,married,0,M,employee,0,2650.44,private real estate development
1,-2071.35673,46,secondary,1,married,0,F,companion,0,3738.44,purchase of real estate
0,341447.2754,59,secondary,1,married,0,F,retiree,0,1658.29,housing
0,,60,secondary,1,married,0,M,employee,0,,real estate construction
0,390411.6749,65,secondary,1,married,0,F,retiree,0,1429.43,car purchase
0,367538.4442,47,elementary,3,civil marriage,1,F,retiree,0,750.72,to buy your own car
0,-708.4331039,44,secondary,1,married,0,F,employee,1,1729.55,further education
0,-7076.428048,52,secondary,1,married,0,M,companion,0,2695.11,real estate transactions
3,-1273.403065,34,secondary,1,married,0,F,employee,0,1093.16,house buying for the family
0,349269.7308,62,secondary,1,married,0,F,retiree,0,1342.91,commercial real estate transactions
0,-6739.212508,55,secondary,1,married,0,F,employee,0,2039.22,residential real estate construction
0,-2263.139337,42,secondary,1,widower/widow,2,F,employee,0,2357.31,commercial real estate purchase
1,-1933.946531,42,higher,0,civil marriage,1,F,employee,0,1147.26,private real estate development
1,-850.3576283,31,secondary,1,married,0,M,companion,1,1670.64,specialized education
1,-1548.721148,54,SECONDARY,1,married,0,M,companion,0,1745.44,used car purchase
0,-1981.622856,48,higher,0,single,4,F,employee,0,2769.01,real estate
1,-1962.14933,41,secondary,1,married,0,F,civil servant,0,1409.33,house purchase
0,-398.705802,35,secondary,1,single,4,M,employee,0,2017.33,real estate construction
1,-873.2714108,38,higher,0,divorced,3,M,employee,0,2645.5,education
0,,40,secondary,1,married,0,F,employee,0,,dealing with a used car
0,360526.2679,65,higher,0,civil marriage,1,F,retiree,0,1539.52,money for the wedding
0,-2191.211785,41,secondary,1,married,0,F,employee,0,2709.97,commercial real estate purchase
0,-267.2442957,45,secondary,1,married,0,M,employee,0,864.04,commercial real estate purchase
0,-2798.368167,43,higher,0,married,0,F,companion,0,6249.05,commercial real estate transactions
1,-1386.315734,34,secondary,1,civil marriage,1,F,employee,0,2297.67,real estate transactions
0,,66,secondary,1,civil marriage,1,M,retiree,0,,money for the wedding
1,-5273.582062,47,secondary,1,civil marriage,1,M,employee,0,1984.77,wedding
0,,39,secondary,1,married,0,F,employee,0,,car purchase
1,-709.3116024,43,secondary,1,married,0,F,employee,0,1785.29,real estate
1,-8992.410822,46,SECONDARY,1,civil marriage,1,F,companion,0,4471.88,wedding
0,331891.1231,52,secondary,1,widower/widow,2,F,retiree,0,1641.4,motor vehicle deal
0,-496.1173404,48,secondary,1,married,0,F,employee,0,1003.3,real estate transaction
0,-438.2918495,27,higher,0,civil marriage,1,F,companion,0,3048.85,for weddings
0,,47,secondary,1,married,0,F,employee,0,,house renovation
0,-2835.604975,32,higher,0,divorced,3,M,civil servant,0,2467.95,real estate purchase
0,-1117.290367,47,secondary,1,civil marriage,1,F,employee,0,2897.92,pursue higher education
0,-7738.797299,49,secondary,1,civil marriage,1,F,employee,0,815.06,wedding
0,333457.539,58,secondary,1,married,0,F,retiree,0,2223.51,car
0,-6607.198974,36,secondary,1,married,0,F,employee,0,2411.44,car purchase
1,-4755.212911,39,Secondary,1,married,0,F,civil servant,0,2452.69,house purchase
0,-5272.713725,42,higher,0,married,0,F,civil servant,0,2746.81,real estate purchase
-1,-1422.668059,44,secondary,1,married,0,F,companion,0,2119.53,property transactions
1,-301.7048023,46,secondary,1,married,0,F,employee,0,1532.47,specialized education
0,368689.1487,60,secondary,1,widower/widow,2,F,retiree,0,1281.55,real estate transaction
0,-476.7476704,24,secondary,1,single,4,M,employee,1,1798.23,further education
2,-212.0363708,29,higher,0,married,0,F,civil servant,0,828.81,motor vehicle deal
1,-1206.986715,37,secondary,1,married,0,F,employee,0,1116.78,higher education
0,,69,secondary,1,civil marriage,1,F,retiree,0,,wedding
0,-1725.75244,45,secondary,1,single,4,F,employee,1,2052.83,house buying for the family
0,-2019.735237,43,incomplete higher,2,divorced,3,F,employee,0,3119.03,house buying for the family
0,-585.2829205,59,secondary,1,married,0,M,civil servant,0,2067.98,higher education
0,330569.5516,62,Secondary,1,married,0,F,retiree,0,1020.72,house purchase
1,-652.1149325,39,secondary,1,married,0,F,companion,0,894.73,purchase of real estate
1,,40,secondary,1,married,0,F,employee,0,,real estate transactions
2,-409.2212119,48,secondary,1,civil marriage,1,F,companion,0,3261.69,residential real estate construction
0,-4291.537814,38,higher,0,single,4,F,employee,0,1677.43,house purchase
0,-936.393933,56,secondary,1,married,0,F,employee,0,2325.12,cars
5,-1690.018117,59,secondary,1,married,0,M,employee,0,3363.35,property transactions
0,-131.0815957,50,secondary,1,divorced,3,F,employee,1,956.29,house purchase
1,-8243.62844,43,secondary,1,married,0,M,employee,0,2014.48,Buying a house to rent
2,-1636.946033,24,secondary,1,married,0,M,employee,0,831.43,commercial real estate transactions
0,-6026.062938,35,secondary,1,divorced,3,F,employee,0,1549.61,Buying a house to rent
0,-1715.484909,58,higher,0,widower/widow,2,F,employee,0,1045.45,car purchase
0,-2435.408801,50,secondary,1,widower/widow,2,F,companion,0,866.31,education
1,-1451.282294,44,secondary,1,civil marriage,1,M,companion,0,1826.96,commercial real estate purchase
0,-342.5496337,27,secondary,1,married,0,M,companion,0,4735.52,real estate construction
0,357866.9459,56,secondary,1,married,0,F,retiree,0,1228.73,car
2,-4470.144415,39,secondary,1,married,0,M,employee,0,3276.04,getting additional education
1,-4084.577218,34,secondary,1,married,0,F,employee,0,1685.36,education
0,344088.3666,49,secondary,1,married,0,F,retiree,0,1829.65,purchase of real estate
2,-2926.412458,34,Higher,0,married,0,M,companion,0,1747.22,housing
2,-181.6130083,38,elementary,3,married,0,M,employee,0,2195.62,commercial real estate purchase
0,333337.661,54,secondary,1,married,0,F,retiree,0,1332.07,real estate purchase
0,-457.8186979,29,secondary,1,single,4,M,employee,0,1437.44,own car
0,-5240.67911,51,secondary,1,widower/widow,2,F,employee,0,2011.74,Buying a house to rent
0,374585.0509,54,secondary,1,married,0,F,retiree,0,1535.8,dealing with a used car
1,-3428.626386,28,secondary,1,civil marriage,1,F,employee,0,1225.23,for weddings
2,-1246.910662,34,higher,0,married,0,F,employee,0,1808.15,car
0,,27,secondary,1,single,4,M,companion,0,,motor vehicle deal
0,-2514.864124,51,incomplete higher,2,widower/widow,2,F,employee,0,1604.05,dealing with a used car
2,-108.9670419,0,higher,0,married,0,M,companion,0,3008.78,residential real estate construction
0,-1099.094396,43,secondary,1,married,0,F,companion,0,1570.48,motor vehicle deal
4,-2640.601928,32,secondary,1,married,0,F,employee,0,1083.73,car purchase
0,,28,higher,0,civil marriage,1,F,employee,0,,private real estate development
0,-601.464943,43,secondary,1,married,0,F,employee,0,1746.97,real estate transactions
0,363656.378,60,secondary,1,widower/widow,2,F,retiree,0,632.3,car purchase
1,-416.3267031,35,secondary,1,civil marriage,1,M,employee,1,1145.2,for weddings
0,-2033.213939,27,higher,0,married,0,M,employee,0,3092.63,getting additional education
0,-626.3288165,50,secondary,1,married,0,F,employee,0,2072.3,education
2,-775.7008849,33,higher,0,married,0,F,civil servant,0,2159.3,education
2,-2742.704845,28,higher,0,married,0,F,employee,0,1801.83,to buy your own car
0,-3740.824846,49,secondary,1,married,0,F,employee,0,1171.5,car purchase
0,360310.9749,55,secondary,1,single,4,M,retiree,0,348.85,house buying for the family
0,-1142.290655,47,secondary,1,married,0,F,employee,0,1073.25,house purchase
0,-318.9204197,43,SECONDARY,1,married,0,M,employee,0,1469.36,house purchase
0,-3361.122243,41,secondary,1,divorced,3,F,employee,0,1214.01,house purchase
0,378935.5891,52,higher,0,single,4,F,retiree,0,1787.68,getting additional education
0,-1964.610486,29,secondary,1,civil marriage,1,F,employee,0,1141.71,house purchase
1,-951.6214188,26,SECONDARY,1,married,0,M,employee,1,2912.69,commercial real estate transactions
2,-504.3949315,33,secondary,1,married,0,F,employee,0,3648.55,further education
0,-207.5511067,36,higher,0,married,0,F,companion,0,2143.77,car purchase
0,-9819.334959,50,secondary,1,married,0,F,civil servant,0,1454.66,car
0,-1961.726076,45,SECONDARY,1,civil marriage,1,F,companion,0,2101.24,property transactions
1,-3938.765721,30,secondary,1,civil marriage,1,F,employee,0,2356.72,education
0,-365.7565871,41,secondary,1,married,0,F,employee,0,1590.34,education
0,-727.7735647,26,secondary,1,single,4,F,employee,0,1961.34,education
2,-6056.810515,43,secondary,1,married,0,F,employee,0,1289.96,further education
1,,34,secondary,1,married,0,M,companion,0,,house purchase
0,-4621.408845,48,secondary,1,married,0,F,employee,0,1044.55,house purchase
0,-958.4845676,33,secondary,1,married,0,F,employee,0,1722.43,used car purchase
2,-186.1723254,37,higher,0,married,0,F,employee,0,1660.13,education
0,-7622.710756,35,secondary,1,divorced,3,F,employee,0,2768.66,real estate construction
0,,48,secondary,1,married,0,F,employee,0,,dealing with a used car
0,-675.6223585,35,SECONDARY,1,married,0,F,employee,0,837.93,house purchase
1,-1673.52162,52,secondary,1,married,0,F,employee,0,1892.68,real estate transactions
0,-556.9929223,43,secondary,1,civil marriage,1,F,companion,0,1473.06,wedding
0,337768.2601,56,higher,0,widower/widow,2,F,retiree,0,1158.55,higher education
2,-1479.152616,39,incomplete higher,2,married,0,F,employee,0,3950.78,house purchase
2,-2609.570249,42,secondary,1,married,0,M,employee,0,1888.35,to buy your own car
0,395480.0094,48,secondary,1,married,0,F,retiree,0,1464.84,house buying for the family
0,-9513.478772,56,secondary,1,married,0,M,employee,0,3240.4,real estate construction
0,338057.2982,68,higher,0,married,0,M,retiree,0,1666.81,property transactions
0,-1201.008657,47,secondary,1,single,4,F,employee,0,1133.19,real estate transaction
0,-4698.163854,41,higher,0,married,0,F,employee,0,1676.97,commercial real estate purchase
3,-1272.853846,37,secondary,1,married,0,F,companion,0,1773.46,education
0,-2815.92727,39,incomplete higher,2,divorced,3,F,companion,0,7186.14,purchase of real estate
0,347401.3723,60,secondary,1,married,0,F,retiree,0,1344.33,cars
3,,38,secondary,1,civil marriage,1,M,employee,0,,education
0,-1045.363024,30,secondary,1,married,0,M,employee,0,1064.19,higher education
0,-4783.9808,48,incomplete higher,2,married,0,F,companion,0,2330.13,higher education
0,-215.6124883,48,higher,0,civil marriage,1,M,employee,0,1929.2,wedding
0,-3249.45139,65,higher,0,married,0,M,companion,0,3881.22,house renovation
2,-1696.4421,22,secondary,1,married,0,F,employee,0,1235.56,housing
0,-1437.232714,25,higher,0,single,4,M,companion,0,1708.09,car purchase
0,-2290.774935,56,SECONDARY,1,civil marriage,1,F,companion,0,1114,money for the wedding
0,-2707.304145,60,higher,0,married,0,M,companion,0,6027.75,real estate purchase
1,-1028.27116,29,higher,0,civil marriage,1,M,employee,0,1066.81,for weddings
1,-1885.779792,24,higher,0,married,0,M,employee,0,3527.83,commercial real estate transactions
0,333140.4233,63,secondary,1,married,0,F,retiree,0,1232.71,car
0,357816.4973,53,secondary,1,widower/widow,2,F,retiree,0,1504.6,Buying a house to rent
1,-3889.440114,36,secondary,1,married,0,M,employee,0,1990.46,commercial real estate transactions
0,344989.7626,62,secondary,1,married,0,F,retiree,1,1742.88,education
